"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.68376361430595e-34,0.382157161787455,1,0.982,6.11898104061756e-32,"3","CD34"
1.78834790470773e-33,0.309692594233161,1,0.999,4.07743322273362e-31,"3","CD107a"
1.97309726490871e-33,0.321180813875993,1,0.984,4.49866176399186e-31,"3","HLA-DR"
2.43717412592287e-33,0.974049450019573,0.958,0.626,5.55675700710413e-31,"3","CD185"
1.23294151889954e-31,0.390397698838772,1,0.999,2.81110666309095e-29,"3","CD55"
3.18498565995672e-31,0.533157465989924,1,0.967,7.26176730470133e-29,"3","CD69"
4.53318317829565e-30,0.313082457038879,1,0.989,1.03356576465141e-27,"3","CD202b"
8.38034542003441e-30,0.316132739157868,1,0.999,1.91071875576784e-27,"3","CD305"
2.41471235432229e-28,0.357575585578683,1,0.968,5.50554416785483e-26,"3","CD357"
4.74219298098396e-28,0.676181398992378,0.904,0.563,1.08121999966434e-25,"3","Podoplanin"
8.24185676865032e-28,0.580659232145987,0.991,0.81,1.87914334325227e-25,"3","CD319"
1.87135768355821e-26,0.338280751375134,0.999,0.959,4.26669551851273e-24,"3","LOX-1"
9.68211222537118e-25,0.290081558360478,1,0.987,2.20752158738463e-22,"3","CD144"
1.98385077744867e-23,0.497692184765756,0.999,0.941,4.52317977258296e-21,"3","CD163"
3.38912238946086e-23,0.2921740794114,1,0.994,7.72719904797076e-21,"3","MERTK"
1.8764792353441e-22,0.411381305145923,0.985,0.807,4.27837265658455e-20,"3","CD30"
2.72989955377581e-22,0.597219155675596,0.927,0.607,6.22417098260885e-20,"3","CD115"
1.63900991795538e-21,0.32451461551947,1,0.993,3.73694261293826e-19,"3","CD13"
2.31284927410541e-21,0.485561037767698,0.977,0.766,5.27329634496033e-19,"3","CD294"
2.58951312729082e-21,0.449725161125525,0.996,0.895,5.90408993022307e-19,"3","C5L2"
2.44411796823923e-20,0.40259052029656,0.999,0.951,5.57258896758545e-18,"3","CD66b"
2.86893952029428e-20,0.314814689509182,1,0.994,6.54118210627097e-18,"3","CD71"
8.36461690169472e-20,0.281037806323488,1,0.989,1.9071326535864e-17,"3","Rat-IgG1-1"
